Year,State,Variable_ID,Variable,Value
2009 - 2010,Sikkim,55,Electricity Quantity,
2009 - 2010,Tamil Nadu,55,Electricity Quantity,2744.0
2009 - 2010,Telangana,55,Electricity Quantity,
2009 - 2010,Tripura,55,Electricity Quantity,
2009 - 2010,Uttar Pradesh,55,Electricity Quantity,414.0
2009 - 2010,Uttarakhand,55,Electricity Quantity,14.0
2009 - 2010,West Bengal,55,Electricity Quantity,98.0
2010 - 2011,Andaman & Nicobar Islands,55,Electricity Quantity,
2010 - 2011,Andhra Pradesh,55,Electricity Quantity,93.0
2010 - 2011,Arunachal Pradesh,55,Electricity Quantity,
2010 - 2011,Assam,55,Electricity Quantity,4.0
2010 - 2011,Bihar,55,Electricity Quantity,
2010 - 2011,Chandigarh,55,Electricity Quantity,
2010 - 2011,Chhattisgarh,55,Electricity Quantity,
2010 - 2011,Dadra & Nagar Haveli,55,Electricity Quantity,8.0
2010 - 2011,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2010 - 2011,Daman & Diu,55,Electricity Quantity,29.0
2010 - 2011,Delhi,55,Electricity Quantity,656.0
2010 - 2011,Goa,55,Electricity Quantity,
2010 - 2011,"Goa, Daman & Diu",55,Electricity Quantity,
2010 - 2011,Gujarat,55,Electricity Quantity,290.0
2010 - 2011,Haryana,55,Electricity Quantity,488.0
2010 - 2011,Himachal Pradesh,55,Electricity Quantity,19.0
2010 - 2011,Jammu & Kashmir,55,Electricity Quantity,4.0
2010 - 2011,Jharkhand,55,Electricity Quantity,
2010 - 2011,Karnataka,55,Electricity Quantity,673.0
2010 - 2011,Kerala,55,Electricity Quantity,29.0
2010 - 2011,Ladakh,55,Electricity Quantity,
2010 - 2011,Lakshadweep,55,Electricity Quantity,
2010 - 2011,Madhya Pradesh,55,Electricity Quantity,33.0
2010 - 2011,Maharashtra,55,Electricity Quantity,1104.0
2010 - 2011,Manipur,55,Electricity Quantity,
2010 - 2011,Meghalaya,55,Electricity Quantity,
2010 - 2011,Mizoram,55,Electricity Quantity,
2010 - 2011,Nagaland,55,Electricity Quantity,
2010 - 2011,Orissa,55,Electricity Quantity,
2010 - 2011,Puducherry,55,Electricity Quantity,3.0
2010 - 2011,Punjab,55,Electricity Quantity,819.0
2010 - 2011,Rajasthan,55,Electricity Quantity,192.0
2010 - 2011,Sikkim,55,Electricity Quantity,
2010 - 2011,Tamil Nadu,55,Electricity Quantity,3937.0
2010 - 2011,Telangana,55,Electricity Quantity,
2010 - 2011,Tripura,55,Electricity Quantity,
2010 - 2011,Uttar Pradesh,55,Electricity Quantity,717.0
2010 - 2011,Uttarakhand,55,Electricity Quantity,14.0
2010 - 2011,West Bengal,55,Electricity Quantity,106.0
2011 - 2012,Andaman & Nicobar Islands,55,Electricity Quantity,
2011 - 2012,Andhra Pradesh,55,Electricity Quantity,115.0
2011 - 2012,Arunachal Pradesh,55,Electricity Quantity,
2011 - 2012,Assam,55,Electricity Quantity,4.0
2011 - 2012,Bihar,55,Electricity Quantity,9.0
2011 - 2012,Chandigarh,55,Electricity Quantity,
2011 - 2012,Chhattisgarh,55,Electricity Quantity,
2011 - 2012,Dadra & Nagar Haveli,55,Electricity Quantity,8.0
2011 - 2012,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2011 - 2012,Daman & Diu,55,Electricity Quantity,29.0
2011 - 2012,Delhi,55,Electricity Quantity,631.0
2011 - 2012,Goa,55,Electricity Quantity,
2011 - 2012,"Goa, Daman & Diu",55,Electricity Quantity,
2011 - 2012,Gujarat,55,Electricity Quantity,322.0
2011 - 2012,Haryana,55,Electricity Quantity,475.0
2011 - 2012,Himachal Pradesh,55,Electricity Quantity,15.0
2011 - 2012,Jammu & Kashmir,55,Electricity Quantity,5.0
2011 - 2012,Jharkhand,55,Electricity Quantity,
2011 - 2012,Karnataka,55,Electricity Quantity,767.0
2011 - 2012,Kerala,55,Electricity Quantity,61.0
2011 - 2012,Ladakh,55,Electricity Quantity,
2011 - 2012,Lakshadweep,55,Electricity Quantity,
2011 - 2012,Madhya Pradesh,55,Electricity Quantity,26.0
2011 - 2012,Maharashtra,55,Electricity Quantity,1105.0
2011 - 2012,Manipur,55,Electricity Quantity,
2011 - 2012,Meghalaya,55,Electricity Quantity,
2011 - 2012,Mizoram,55,Electricity Quantity,
2011 - 2012,Nagaland,55,Electricity Quantity,
2011 - 2012,Orissa,55,Electricity Quantity,3.0
2011 - 2012,Puducherry,55,Electricity Quantity,4.0
2011 - 2012,Punjab,55,Electricity Quantity,791.0
2011 - 2012,Rajasthan,55,Electricity Quantity,187.0
2011 - 2012,Sikkim,55,Electricity Quantity,
2011 - 2012,Tamil Nadu,55,Electricity Quantity,3741.0
2011 - 2012,Telangana,55,Electricity Quantity,
2011 - 2012,Tripura,55,Electricity Quantity,
2011 - 2012,Uttar Pradesh,55,Electricity Quantity,745.0
2011 - 2012,Uttarakhand,55,Electricity Quantity,12.0
2011 - 2012,West Bengal,55,Electricity Quantity,108.0
2012 - 2013,Andaman & Nicobar Islands,55,Electricity Quantity,
2012 - 2013,Andhra Pradesh,55,Electricity Quantity,55.0
2012 - 2013,Arunachal Pradesh,55,Electricity Quantity,
2012 - 2013,Assam,55,Electricity Quantity,5.0
2012 - 2013,Bihar,55,Electricity Quantity,5.0
2012 - 2013,Chandigarh,55,Electricity Quantity,
2012 - 2013,Chhattisgarh,55,Electricity Quantity,
2012 - 2013,Dadra & Nagar Haveli,55,Electricity Quantity,6.0
2012 - 2013,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2012 - 2013,Daman & Diu,55,Electricity Quantity,29.0
2012 - 2013,Delhi,55,Electricity Quantity,603.0
2012 - 2013,Goa,55,Electricity Quantity,
2012 - 2013,"Goa, Daman & Diu",55,Electricity Quantity,
2012 - 2013,Gujarat,55,Electricity Quantity,300.0
2012 - 2013,Haryana,55,Electricity Quantity,472.0
2012 - 2013,Himachal Pradesh,55,Electricity Quantity,16.0
2012 - 2013,Jammu & Kashmir,55,Electricity Quantity,9.0
2012 - 2013,Jharkhand,55,Electricity Quantity,
2012 - 2013,Karnataka,55,Electricity Quantity,785.0
2012 - 2013,Kerala,55,Electricity Quantity,47.0
2012 - 2013,Ladakh,55,Electricity Quantity,
2012 - 2013,Lakshadweep,55,Electricity Quantity,
2012 - 2013,Madhya Pradesh,55,Electricity Quantity,31.0
2012 - 2013,Maharashtra,55,Electricity Quantity,1092.0
2012 - 2013,Manipur,55,Electricity Quantity,
2012 - 2013,Meghalaya,55,Electricity Quantity,
2012 - 2013,Mizoram,55,Electricity Quantity,
2012 - 2013,Nagaland,55,Electricity Quantity,
2012 - 2013,Orissa,55,Electricity Quantity,
2012 - 2013,Puducherry,55,Electricity Quantity,5.0
2012 - 2013,Punjab,55,Electricity Quantity,833.0
2012 - 2013,Rajasthan,55,Electricity Quantity,184.0
2012 - 2013,Sikkim,55,Electricity Quantity,
2012 - 2013,Tamil Nadu,55,Electricity Quantity,3828.0
2012 - 2013,Telangana,55,Electricity Quantity,65.0
2012 - 2013,Tripura,55,Electricity Quantity,
2012 - 2013,Uttar Pradesh,55,Electricity Quantity,745.0
2012 - 2013,Uttarakhand,55,Electricity Quantity,10.0
2012 - 2013,West Bengal,55,Electricity Quantity,133.0
2013 - 2014,Andaman & Nicobar Islands,55,Electricity Quantity,
2013 - 2014,Andhra Pradesh,55,Electricity Quantity,64.0
2013 - 2014,Arunachal Pradesh,55,Electricity Quantity,
2013 - 2014,Assam,55,Electricity Quantity,4.0
2013 - 2014,Bihar,55,Electricity Quantity,4.0
2013 - 2014,Chandigarh,55,Electricity Quantity,
2013 - 2014,Chhattisgarh,55,Electricity Quantity,
2013 - 2014,Dadra & Nagar Haveli,55,Electricity Quantity,6.0
2013 - 2014,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2013 - 2014,Daman & Diu,55,Electricity Quantity,22.0
2013 - 2014,Delhi,55,Electricity Quantity,589.0
2013 - 2014,Goa,55,Electricity Quantity,
2013 - 2014,"Goa, Daman & Diu",55,Electricity Quantity,
2013 - 2014,Gujarat,55,Electricity Quantity,285.0
2013 - 2014,Haryana,55,Electricity Quantity,439.0
2013 - 2014,Himachal Pradesh,55,Electricity Quantity,12.0
2013 - 2014,Jammu & Kashmir,55,Electricity Quantity,9.0
2013 - 2014,Jharkhand,55,Electricity Quantity,
2013 - 2014,Karnataka,55,Electricity Quantity,844.0
2013 - 2014,Kerala,55,Electricity Quantity,46.0
2013 - 2014,Ladakh,55,Electricity Quantity,
2013 - 2014,Lakshadweep,55,Electricity Quantity,
2013 - 2014,Madhya Pradesh,55,Electricity Quantity,34.0
2013 - 2014,Maharashtra,55,Electricity Quantity,1045.0
2013 - 2014,Manipur,55,Electricity Quantity,
2013 - 2014,Meghalaya,55,Electricity Quantity,
2013 - 2014,Mizoram,55,Electricity Quantity,
2013 - 2014,Nagaland,55,Electricity Quantity,
2013 - 2014,Orissa,55,Electricity Quantity,3.0
2013 - 2014,Puducherry,55,Electricity Quantity,5.0
2013 - 2014,Punjab,55,Electricity Quantity,747.0
2013 - 2014,Rajasthan,55,Electricity Quantity,188.0
2013 - 2014,Sikkim,55,Electricity Quantity,
2013 - 2014,Tamil Nadu,55,Electricity Quantity,4057.0
2013 - 2014,Telangana,55,Electricity Quantity,64.0
2013 - 2014,Tripura,55,Electricity Quantity,
2013 - 2014,Uttar Pradesh,55,Electricity Quantity,839.0
2013 - 2014,Uttarakhand,55,Electricity Quantity,15.0
2013 - 2014,West Bengal,55,Electricity Quantity,202.0
2014 - 2015,Andaman & Nicobar Islands,55,Electricity Quantity,
2014 - 2015,Andhra Pradesh,55,Electricity Quantity,55.0
2014 - 2015,Arunachal Pradesh,55,Electricity Quantity,
2014 - 2015,Assam,55,Electricity Quantity,4.0
2014 - 2015,Bihar,55,Electricity Quantity,6.0
2014 - 2015,Chandigarh,55,Electricity Quantity,
2014 - 2015,Chhattisgarh,55,Electricity Quantity,
2014 - 2015,Dadra & Nagar Haveli,55,Electricity Quantity,7.0
2014 - 2015,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2014 - 2015,Daman & Diu,55,Electricity Quantity,36.0
2014 - 2015,Delhi,55,Electricity Quantity,557.0
2014 - 2015,Goa,55,Electricity Quantity,
2014 - 2015,"Goa, Daman & Diu",55,Electricity Quantity,
2014 - 2015,Gujarat,55,Electricity Quantity,325.0
2014 - 2015,Haryana,55,Electricity Quantity,503.0
2014 - 2015,Himachal Pradesh,55,Electricity Quantity,6.0
2014 - 2015,Jammu & Kashmir,55,Electricity Quantity,9.0
2014 - 2015,Jharkhand,55,Electricity Quantity,
2014 - 2015,Karnataka,55,Electricity Quantity,877.0
2014 - 2015,Kerala,55,Electricity Quantity,37.0
2014 - 2015,Ladakh,55,Electricity Quantity,
2014 - 2015,Lakshadweep,55,Electricity Quantity,
2014 - 2015,Madhya Pradesh,55,Electricity Quantity,45.0
2014 - 2015,Maharashtra,55,Electricity Quantity,1042.0
2014 - 2015,Manipur,55,Electricity Quantity,
2014 - 2015,Meghalaya,55,Electricity Quantity,
2014 - 2015,Mizoram,55,Electricity Quantity,
2014 - 2015,Nagaland,55,Electricity Quantity,
2014 - 2015,Orissa,55,Electricity Quantity,3.0
2014 - 2015,Puducherry,55,Electricity Quantity,4.0
2014 - 2015,Punjab,55,Electricity Quantity,785.0
2014 - 2015,Rajasthan,55,Electricity Quantity,180.0
2014 - 2015,Sikkim,55,Electricity Quantity,
2014 - 2015,Tamil Nadu,55,Electricity Quantity,4207.0
2014 - 2015,Telangana,55,Electricity Quantity,66.0
2014 - 2015,Tripura,55,Electricity Quantity,
2014 - 2015,Uttar Pradesh,55,Electricity Quantity,899.0
2014 - 2015,Uttarakhand,55,Electricity Quantity,12.0
2014 - 2015,West Bengal,55,Electricity Quantity,192.0
2015 - 2016,Andaman & Nicobar Islands,55,Electricity Quantity,
2015 - 2016,Andhra Pradesh,55,Electricity Quantity,55.0
2015 - 2016,Arunachal Pradesh,55,Electricity Quantity,
2015 - 2016,Assam,55,Electricity Quantity,5.0
2015 - 2016,Bihar,55,Electricity Quantity,5.0
2015 - 2016,Chandigarh,55,Electricity Quantity,
2015 - 2016,Chhattisgarh,55,Electricity Quantity,7.0
2015 - 2016,Dadra & Nagar Haveli,55,Electricity Quantity,6.0
2015 - 2016,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2015 - 2016,Daman & Diu,55,Electricity Quantity,29.0
2015 - 2016,Delhi,55,Electricity Quantity,555.0
2015 - 2016,Goa,55,Electricity Quantity,3.0
2015 - 2016,"Goa, Daman & Diu",55,Electricity Quantity,
2015 - 2016,Gujarat,55,Electricity Quantity,351.0
2015 - 2016,Haryana,55,Electricity Quantity,505.0
2015 - 2016,Himachal Pradesh,55,Electricity Quantity,12.0
2015 - 2016,Jammu & Kashmir,55,Electricity Quantity,12.0
2015 - 2016,Jharkhand,55,Electricity Quantity,
2015 - 2016,Karnataka,55,Electricity Quantity,944.0
2015 - 2016,Kerala,55,Electricity Quantity,34.0
2015 - 2016,Ladakh,55,Electricity Quantity,
2015 - 2016,Lakshadweep,55,Electricity Quantity,
2015 - 2016,Madhya Pradesh,55,Electricity Quantity,38.0
2015 - 2016,Maharashtra,55,Electricity Quantity,1054.0
2015 - 2016,Manipur,55,Electricity Quantity,
2015 - 2016,Meghalaya,55,Electricity Quantity,
2015 - 2016,Mizoram,55,Electricity Quantity,
2015 - 2016,Nagaland,55,Electricity Quantity,
2015 - 2016,Orissa,55,Electricity Quantity,3.0
2015 - 2016,Puducherry,55,Electricity Quantity,4.0
2015 - 2016,Punjab,55,Electricity Quantity,869.0
2015 - 2016,Rajasthan,55,Electricity Quantity,202.0
2015 - 2016,Sikkim,55,Electricity Quantity,
2015 - 2016,Tamil Nadu,55,Electricity Quantity,4180.0
2015 - 2016,Telangana,55,Electricity Quantity,69.0
2015 - 2016,Tripura,55,Electricity Quantity,
2015 - 2016,Uttar Pradesh,55,Electricity Quantity,995.0
2015 - 2016,Uttarakhand,55,Electricity Quantity,10.0
2015 - 2016,West Bengal,55,Electricity Quantity,249.0
2016 - 2017,Andaman & Nicobar Islands,55,Electricity Quantity,
2016 - 2017,Andhra Pradesh,55,Electricity Quantity,78.0
2016 - 2017,Arunachal Pradesh,55,Electricity Quantity,
2016 - 2017,Assam,55,Electricity Quantity,4.0
2016 - 2017,Bihar,55,Electricity Quantity,4.0
2016 - 2017,Chandigarh,55,Electricity Quantity,
2016 - 2017,Chhattisgarh,55,Electricity Quantity,7.0
2016 - 2017,Dadra & Nagar Haveli,55,Electricity Quantity,7.0
2016 - 2017,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2016 - 2017,Daman & Diu,55,Electricity Quantity,28.0
2016 - 2017,Delhi,55,Electricity Quantity,466.0
2016 - 2017,Goa,55,Electricity Quantity,3.0
2016 - 2017,"Goa, Daman & Diu",55,Electricity Quantity,
2016 - 2017,Gujarat,55,Electricity Quantity,397.0
2016 - 2017,Haryana,55,Electricity Quantity,496.0
2016 - 2017,Himachal Pradesh,55,Electricity Quantity,12.0
2016 - 2017,Jammu & Kashmir,55,Electricity Quantity,11.0
2016 - 2017,Jharkhand,55,Electricity Quantity,
2016 - 2017,Karnataka,55,Electricity Quantity,977.0
2016 - 2017,Kerala,55,Electricity Quantity,44.0
2016 - 2017,Ladakh,55,Electricity Quantity,
2016 - 2017,Lakshadweep,55,Electricity Quantity,
2016 - 2017,Madhya Pradesh,55,Electricity Quantity,34.0
2016 - 2017,Maharashtra,55,Electricity Quantity,1037.0
2016 - 2017,Manipur,55,Electricity Quantity,
2016 - 2017,Meghalaya,55,Electricity Quantity,
2016 - 2017,Mizoram,55,Electricity Quantity,
2016 - 2017,Nagaland,55,Electricity Quantity,
2016 - 2017,Orissa,55,Electricity Quantity,3.0
2016 - 2017,Puducherry,55,Electricity Quantity,3.0
2016 - 2017,Punjab,55,Electricity Quantity,837.0
2016 - 2017,Rajasthan,55,Electricity Quantity,225.0
2016 - 2017,Sikkim,55,Electricity Quantity,
2016 - 2017,Tamil Nadu,55,Electricity Quantity,3995.0
2016 - 2017,Telangana,55,Electricity Quantity,76.0
2016 - 2017,Tripura,55,Electricity Quantity,
2016 - 2017,Uttar Pradesh,55,Electricity Quantity,1030.0
2016 - 2017,Uttarakhand,55,Electricity Quantity,10.0
2016 - 2017,West Bengal,55,Electricity Quantity,263.0
2017 - 2018,Andaman & Nicobar Islands,55,Electricity Quantity,
2017 - 2018,Andhra Pradesh,55,Electricity Quantity,64.0
2017 - 2018,Arunachal Pradesh,55,Electricity Quantity,
2017 - 2018,Assam,55,Electricity Quantity,5.0
2017 - 2018,Bihar,55,Electricity Quantity,5.0
2017 - 2018,Chandigarh,55,Electricity Quantity,
2017 - 2018,Chhattisgarh,55,Electricity Quantity,7.0
2017 - 2018,Dadra & Nagar Haveli,55,Electricity Quantity,5.0
2017 - 2018,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2017 - 2018,Daman & Diu,55,Electricity Quantity,33.0
2017 - 2018,Delhi,55,Electricity Quantity,442.0
2017 - 2018,Goa,55,Electricity Quantity,
2017 - 2018,"Goa, Daman & Diu",55,Electricity Quantity,
2017 - 2018,Gujarat,55,Electricity Quantity,384.0
2017 - 2018,Haryana,55,Electricity Quantity,510.0
2017 - 2018,Himachal Pradesh,55,Electricity Quantity,10.0
2017 - 2018,Jammu & Kashmir,55,Electricity Quantity,11.0
2017 - 2018,Jharkhand,55,Electricity Quantity,
2017 - 2018,Karnataka,55,Electricity Quantity,969.0
2017 - 2018,Kerala,55,Electricity Quantity,57.0
2017 - 2018,Ladakh,55,Electricity Quantity,
2017 - 2018,Lakshadweep,55,Electricity Quantity,
2017 - 2018,Madhya Pradesh,55,Electricity Quantity,50.0
2017 - 2018,Maharashtra,55,Electricity Quantity,1017.0
2017 - 2018,Manipur,55,Electricity Quantity,
2017 - 2018,Meghalaya,55,Electricity Quantity,
2017 - 2018,Mizoram,55,Electricity Quantity,
2017 - 2018,Nagaland,55,Electricity Quantity,
2017 - 2018,Orissa,55,Electricity Quantity,4.0
2017 - 2018,Puducherry,55,Electricity Quantity,3.0
2017 - 2018,Punjab,55,Electricity Quantity,839.0
2017 - 2018,Rajasthan,55,Electricity Quantity,275.0
2017 - 2018,Sikkim,55,Electricity Quantity,
2017 - 2018,Tamil Nadu,55,Electricity Quantity,4299.0
2017 - 2018,Telangana,55,Electricity Quantity,64.0
2017 - 2018,Tripura,55,Electricity Quantity,
2017 - 2018,Uttar Pradesh,55,Electricity Quantity,1191.0
2017 - 2018,Uttarakhand,55,Electricity Quantity,8.0
2017 - 2018,West Bengal,55,Electricity Quantity,244.0
2018 - 2019,Andaman & Nicobar Islands,55,Electricity Quantity,
2018 - 2019,Andhra Pradesh,55,Electricity Quantity,114.0
2018 - 2019,Arunachal Pradesh,55,Electricity Quantity,
2018 - 2019,Assam,55,Electricity Quantity,8.0
2018 - 2019,Bihar,55,Electricity Quantity,5.0
2018 - 2019,Chandigarh,55,Electricity Quantity,
2018 - 2019,Chhattisgarh,55,Electricity Quantity,7.0
2018 - 2019,Dadra & Nagar Haveli,55,Electricity Quantity,6.0
2018 - 2019,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2018 - 2019,Daman & Diu,55,Electricity Quantity,32.0
2018 - 2019,Delhi,55,Electricity Quantity,403.0
2018 - 2019,Goa,55,Electricity Quantity,
2018 - 2019,"Goa, Daman & Diu",55,Electricity Quantity,
2018 - 2019,Gujarat,55,Electricity Quantity,383.0
2018 - 2019,Haryana,55,Electricity Quantity,1143.0
2018 - 2019,Himachal Pradesh,55,Electricity Quantity,10.0
2018 - 2019,Jammu & Kashmir,55,Electricity Quantity,11.0
2018 - 2019,Jharkhand,55,Electricity Quantity,5.0
2018 - 2019,Karnataka,55,Electricity Quantity,956.0
2018 - 2019,Kerala,55,Electricity Quantity,55.0
2018 - 2019,Ladakh,55,Electricity Quantity,
2018 - 2019,Lakshadweep,55,Electricity Quantity,
2018 - 2019,Madhya Pradesh,55,Electricity Quantity,60.0
2018 - 2019,Maharashtra,55,Electricity Quantity,1007.0
2018 - 2019,Manipur,55,Electricity Quantity,
2018 - 2019,Meghalaya,55,Electricity Quantity,
2018 - 2019,Mizoram,55,Electricity Quantity,
2018 - 2019,Nagaland,55,Electricity Quantity,
2018 - 2019,Orissa,55,Electricity Quantity,5.0
2018 - 2019,Puducherry,55,Electricity Quantity,
2018 - 2019,Punjab,55,Electricity Quantity,815.0
2018 - 2019,Rajasthan,55,Electricity Quantity,292.0
2018 - 2019,Sikkim,55,Electricity Quantity,
2018 - 2019,Tamil Nadu,55,Electricity Quantity,4595.0
2018 - 2019,Telangana,55,Electricity Quantity,62.0
2018 - 2019,Tripura,55,Electricity Quantity,
2018 - 2019,Uttar Pradesh,55,Electricity Quantity,1064.0
2018 - 2019,Uttarakhand,55,Electricity Quantity,6.0
2018 - 2019,West Bengal,55,Electricity Quantity,285.0
2019 - 2020,Andaman & Nicobar Islands,55,Electricity Quantity,
2019 - 2020,Andhra Pradesh,55,Electricity Quantity,103.0
2019 - 2020,Arunachal Pradesh,55,Electricity Quantity,
2019 - 2020,Assam,55,Electricity Quantity,6.0
2019 - 2020,Bihar,55,Electricity Quantity,6.0
2019 - 2020,Chandigarh,55,Electricity Quantity,
2019 - 2020,Chhattisgarh,55,Electricity Quantity,7.0
2019 - 2020,Dadra & Nagar Haveli,55,Electricity Quantity,6.0
2019 - 2020,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
2019 - 2020,Daman & Diu,55,Electricity Quantity,32.0
2019 - 2020,Delhi,55,Electricity Quantity,401.0
2019 - 2020,Goa,55,Electricity Quantity,
2019 - 2020,"Goa, Daman & Diu",55,Electricity Quantity,
2019 - 2020,Gujarat,55,Electricity Quantity,481.0
2019 - 2020,Haryana,55,Electricity Quantity,818.0
2019 - 2020,Himachal Pradesh,55,Electricity Quantity,7.0
2019 - 2020,Jammu & Kashmir,55,Electricity Quantity,11.0
2019 - 2020,Jharkhand,55,Electricity Quantity,7.0
2019 - 2020,Karnataka,55,Electricity Quantity,994.0
2019 - 2020,Kerala,55,Electricity Quantity,62.0
2019 - 2020,Ladakh,55,Electricity Quantity,
2019 - 2020,Lakshadweep,55,Electricity Quantity,
2019 - 2020,Madhya Pradesh,55,Electricity Quantity,64.0
2019 - 2020,Maharashtra,55,Electricity Quantity,933.0
2019 - 2020,Manipur,55,Electricity Quantity,
2019 - 2020,Meghalaya,55,Electricity Quantity,
2019 - 2020,Mizoram,55,Electricity Quantity,29.0
2019 - 2020,Nagaland,55,Electricity Quantity,
2019 - 2020,Orissa,55,Electricity Quantity,3.0
2019 - 2020,Puducherry,55,Electricity Quantity,4.0
2019 - 2020,Punjab,55,Electricity Quantity,826.0
2019 - 2020,Rajasthan,55,Electricity Quantity,351.0
2019 - 2020,Sikkim,55,Electricity Quantity,
2019 - 2020,Tamil Nadu,55,Electricity Quantity,4825.0
2019 - 2020,Telangana,55,Electricity Quantity,54.0
2019 - 2020,Tripura,55,Electricity Quantity,
2019 - 2020,Uttar Pradesh,55,Electricity Quantity,1190.0
2019 - 2020,Uttarakhand,55,Electricity Quantity,7.0
2019 - 2020,West Bengal,55,Electricity Quantity,346.0
2020 - 2021,Andaman & Nicobar Islands,55,Electricity Quantity,
2020 - 2021,Andhra Pradesh,55,Electricity Quantity,95.0
2020 - 2021,Arunachal Pradesh,55,Electricity Quantity,
2020 - 2021,Assam,55,Electricity Quantity,3.0
2020 - 2021,Bihar,55,Electricity Quantity,4.0
2020 - 2021,Chandigarh,55,Electricity Quantity,
2020 - 2021,Chhattisgarh,55,Electricity Quantity,7.0
2020 - 2021,Dadra & Nagar Haveli,55,Electricity Quantity,
2020 - 2021,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,38.0
2020 - 2021,Daman & Diu,55,Electricity Quantity,
2020 - 2021,Delhi,55,Electricity Quantity,395.0
2020 - 2021,Goa,55,Electricity Quantity,
2020 - 2021,"Goa, Daman & Diu",55,Electricity Quantity,
2020 - 2021,Gujarat,55,Electricity Quantity,448.0
2020 - 2021,Haryana,55,Electricity Quantity,856.0
2020 - 2021,Himachal Pradesh,55,Electricity Quantity,6.0
2020 - 2021,Jammu & Kashmir,55,Electricity Quantity,11.0
2020 - 2021,Jharkhand,55,Electricity Quantity,20.0
2020 - 2021,Karnataka,55,Electricity Quantity,975.0
2020 - 2021,Kerala,55,Electricity Quantity,62.0
2020 - 2021,Ladakh,55,Electricity Quantity,
2020 - 2021,Lakshadweep,55,Electricity Quantity,
2020 - 2021,Madhya Pradesh,55,Electricity Quantity,74.0
2020 - 2021,Maharashtra,55,Electricity Quantity,1018.0
2020 - 2021,Manipur,55,Electricity Quantity,
2020 - 2021,Meghalaya,55,Electricity Quantity,
2020 - 2021,Mizoram,55,Electricity Quantity,
2020 - 2021,Nagaland,55,Electricity Quantity,
2020 - 2021,Orissa,55,Electricity Quantity,3.0
2020 - 2021,Puducherry,55,Electricity Quantity,4.0
2020 - 2021,Punjab,55,Electricity Quantity,845.0
2020 - 2021,Rajasthan,55,Electricity Quantity,387.0
2020 - 2021,Sikkim,55,Electricity Quantity,
2020 - 2021,Tamil Nadu,55,Electricity Quantity,4906.0
2020 - 2021,Telangana,55,Electricity Quantity,56.0
2020 - 2021,Tripura,55,Electricity Quantity,
2020 - 2021,Uttar Pradesh,55,Electricity Quantity,1170.0
2020 - 2021,Uttarakhand,55,Electricity Quantity,6.0
2020 - 2021,West Bengal,55,Electricity Quantity,404.0
2021 - 2022,Andaman & Nicobar Islands,55,Electricity Quantity,
2021 - 2022,Andhra Pradesh,55,Electricity Quantity,86.0
2021 - 2022,Arunachal Pradesh,55,Electricity Quantity,
2021 - 2022,Assam,55,Electricity Quantity,4.0
2021 - 2022,Bihar,55,Electricity Quantity,5.0
2021 - 2022,Chandigarh,55,Electricity Quantity,
2021 - 2022,Chhattisgarh,55,Electricity Quantity,7.0
2021 - 2022,Dadra & Nagar Haveli,55,Electricity Quantity,
2021 - 2022,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,40.0
2021 - 2022,Daman & Diu,55,Electricity Quantity,
2021 - 2022,Delhi,55,Electricity Quantity,362.0
2021 - 2022,Goa,55,Electricity Quantity,
2021 - 2022,"Goa, Daman & Diu",55,Electricity Quantity,
2021 - 2022,Gujarat,55,Electricity Quantity,479.0
2021 - 2022,Haryana,55,Electricity Quantity,766.0
2021 - 2022,Himachal Pradesh,55,Electricity Quantity,5.0
2021 - 2022,Jammu & Kashmir,55,Electricity Quantity,15.0
2021 - 2022,Jharkhand,55,Electricity Quantity,15.0
2021 - 2022,Karnataka,55,Electricity Quantity,932.0
2021 - 2022,Kerala,55,Electricity Quantity,65.0
2021 - 2022,Ladakh,55,Electricity Quantity,
2021 - 2022,Lakshadweep,55,Electricity Quantity,
2021 - 2022,Madhya Pradesh,55,Electricity Quantity,64.0
2021 - 2022,Maharashtra,55,Electricity Quantity,998.0
2021 - 2022,Manipur,55,Electricity Quantity,
2021 - 2022,Meghalaya,55,Electricity Quantity,
2021 - 2022,Mizoram,55,Electricity Quantity,31.0
2021 - 2022,Nagaland,55,Electricity Quantity,
2021 - 2022,Orissa,55,Electricity Quantity,4.0
2021 - 2022,Puducherry,55,Electricity Quantity,4.0
2021 - 2022,Punjab,55,Electricity Quantity,889.0
2021 - 2022,Rajasthan,55,Electricity Quantity,457.0
2021 - 2022,Sikkim,55,Electricity Quantity,
2021 - 2022,Tamil Nadu,55,Electricity Quantity,4955.0
2021 - 2022,Telangana,55,Electricity Quantity,33.0
